"name","short_description","apm_business_process","application_type","architecture_type","install_type","install_status","life_cycle_stage_status","life_cycle_stage","technology_stack","user_base","platform","last_change_date","owned_by","it_application_owner","sys_updated_by","business_criticality","emergency_tier","data_classification","certified","model_id"
"OT-TGX-IT-ABB-DCS-SCADA","Instances of System ABB DCS SCADA installed in Thermal Plants located in Italy under ENELOT domain","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"OT-TGX-IT-ABB-DCS-SCADA (PSNC)","Instances of System ABB DCS SCADA installed in Thermal Plants located in Italy under ENELOT2 domain","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"OT-TGX-IT-EMERSON-OVATION-SCADA","Instances of System Emerson Ovation SCADA installed in Thermal Plants located in Italy","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"OT-TGX-IT-PFS-CEMS-SCADA","Instances of System PFS CEMS SCADA installed in Thermal Plants located in Italy","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"OT-TGX-IT-SIEMENS-T3000-SCADA","Instances of System SIEMENS T3000 SCADA installed in Thermal Plants located in Italy","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"OTRS (ОТРС)","Trouble ticket request system. Call-Center ICT Helpdesk,Escalation requests,recieving of reports.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"OU-CC Management","The OU-CC Management tool is an application created on the SNOW backend for relevant controllers to facilitate the link between organisational unit and cost centre proposed by the system according to the global control model.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"OverWARN (Sistema de Alerta de Sirenes)","The OverWARN system communicates via the internet with cloud services provided by the companies that operate the satellites. From this communication, it is possible to send and receive data from the siren stations installed in the field.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"Owen","OWEN is an application that is used for the management of Addendums to the contract, Management of digital clients, Gas Claims and Claims of France. It is an application for the management and control of processes.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P&O Project Portfolio","Repository for HR Projects.","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AF57388","","","","falso",""
"P&O Service Catalog","Applicazione padre di tutti i moduli a supporto delle attività di People Operation","","Custom (developed from the scratch)","","","Retired","","","","","","","","","A459187","","","","falso",""
"P-WAY","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Used also to feed other applications that process the collected data for preventive and predictive analysis on the plant components of HGTG technologies, plus industrial risk assessment.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY APP Mobile Android","Module to manage the Andoroid mobile app  of Application 'field force management' to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"P-WAY ARGENTINA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY ARGENTINA THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY BRAZIL REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY BRAZIL THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.)","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY CHILE REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY CHILE THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY COLOMBIA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY COLOMBIA THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY COSTA RICA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY GREECE REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY GUATEMALA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY IBERIA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY IBERIA THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-Way Internazionale","Applicazione a supporto delle misure operative di esercizio effettuate sul campo a mezzo palmari e della loro gestione","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"P-WAY ITALY REN","Instance Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Used also to feed other applications that process the collected data for preventive and predictive analysis on the plant components of HGTG technologies, plus industrial risk assessment. XXXX","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY ITALY THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY MEXICO REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY NORTH AMERICA REN","Module to manage the IOS mobile app  of Application 'field force management' to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
In add it's a dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY PANAMA REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"P-WAY PERU REN","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY PERU THERMAL GENERATION","Application 'field force management' in web and mobile version to support the Operation & Maintenance processes of O&M such as inspections, eriodic visual checks per tour, technical checks,  sourveillance and monitoring of plant and dams (statutory checks).
Dummy module to support integration with compac platform.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY RUSSIA THERMAL GENERATION","Module RUSSIA THERMAL GENERATION or (AMS activties)","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"P-WAY_OT","Document data-entry tool developed in the Opentext platform for the management of the 'PMO Cards' catalogue. Integration services between OT and SAP (ExECM) and between OT and P-WAY for document and metadata exchange, without user interfaces.
The integrations and OT customized inerfaces allow to complete the digitization of the operational process related to the execution and monitoring of technical controls within the PMO on Hydro  technology.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","A130535","","","","falso","Unknown"
"P08251.18","","","","","","Cancelled","","","","","","","","","ES38129191K","","","","falso","Unknown"
"P3 - Cruscotto Gestionale","Piattaforma di progettazione e preventivazione","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"P3 - Cruscotto Progetti","Piattaforma di progettazione e preventivazione - Cruscotto Progetti","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"P3 - Gestione Preventivi Commerciali","Piattaforma di preventivazione","","COTS","","","Retired","","","","","","","","","admin","","","","falso",""
"P3 - Gestione Preventivi Commerciali per forniture passive","Piattaforma di progettazione e preventivazione","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"P3 - Piattaforma di Progettazione e Preventivazione","Piattaforma di progettazione e preventivazione","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"P4P - NEW LT Replication Server SLT","P4P - NEW -LT Replication Server FOR SAP S/4HANA 2.0  for Central Finance. With the only aim to have a better performance is created this replicated infrastructure.
SAP Landscape Transformation Replication Server is part of SAP Business Technology Platform, supporting real-time replication of data from SAP or third-party systems to SAP HANA to help you run applications and analyze data quickly.
P4P is the S/4 Hana version for SLT and connects SAP Source E4E DIP , D4P , R4P , S4P and NON E4E RP1 , C11 systems by feeding real-time accounting data replication to F4P Central finance and also to C4P SAP Tax Compliance for related business applications
","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"PACO","Módulo de contratación para el gestor comercial de Gas Francia.","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AF57388","","","","falso",""
"PAF | Generation Iberia","Power Automate to ease business activities.
1.    JiraBI: Extract, each day, data from SIR Jira project and inserted them in an PowerBI, which is already in use by Spanish Solar Business.
2.    AEMET_Alerts: extract some meteo alerts and send emails to a list of Enel users.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"Pagamenti Telematici - Enel Factor","PTEF - Sistema di gestione dei pagamenti telematici per la società Enel Factor","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PAGO (NAP)","System with the aim to process and calculate the payroll of Enel's employees in Argentina. Manages the infotypes (groups of data) with the necessary legal and necessary information to feed the payroll process.

The system also send the financial information of the payroll process result to the corresponding account system.

The system also generates all the legal reports according to the Argentinian Legislation.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO (NBP)","System with the aim to process and calculate the payroll of Enel's employees. The system also Manages the infotypes (groups of data) with the necessary legal and necessary information to feed the payroll process.

The system also send the financial information of the payroll process result to the corresponding account system.

The system algo generates all the legal reports according to the Brazilian Legislation.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO (NLP)","System for the support of Personnel Administration processes. Payroll with SAP PA","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO (NOP)","System for the management of the Colombian Payroll. Supports the following processes: uploading employee news, time management, payroll settlement, accounting and payments to third parties.The system uses SAP modules (OM,PA, PY, TM)","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO (NPP)","Support system for Personnel Administration processes, such as hiring management, leave and modifications of employee contracts, benefits management, time management, payroll calculation, issuance of payment slips and certificates of legal obligation, and also provides a portal for employees and managers to manage vacations, clock in/out and absence or presence requests.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO (NPP) -  GX","Module for Generation :
Support system for Personnel Administration processes, such as hiring management, leave and modifications of employee contracts, benefits management, time management, payroll calculation, issuance of payment slips and certificates of legal obligation, and also provides a portal for employees and managers to manage vacations, clock in/out and absence or presence requests.","","COTS (Commercial Off-The-Shelf customized)","","","Cancelled","","","","","","","","","admin","","","","falso","Unknown"
"Pago / Recibo Digital","External application that manages the distribution, consult, approval and signing of digital documents. Enel Argentina employees can view, sign and download paychecks, policies or any type of document published by P&O. ","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAGO SAP J2EE (JPP)","JAVA NPP application that provides support to the PAYMENT (NPP) system so that it can generate PDF documents with the electronic signature. These documents, such as the employee's pay stub, certificates, among others, are related to the My Documents system.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"Pagos Locales EASYCASH BOX","Module That Allows To Enter The System, Payments Received From Inner Boxes","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"Pagos Locales SPL","Module That Allows To Enter The System, Payments Received From Inner Boxes","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"Pagos SD_CCPP_UAR_OPV","The application manages the validation circuit for the payment of supplier invoices in the Phys. Channels., Claims&Qual. Op. Iberia, as well as the registration and trace of the invoiced services for the economic report.","","","","","In Review","","","","","","","","","admin","","","","falso","Unknown"
"Painel Geral- B2B","Painel gerencial com relatórios e links importantes.","","Custom (developed from the scratch)","","","In Review","","","","","","","","","admin","","","","falso","Unknown"
"Painel Virtual Goias Brazil","Controle do envio de mensagens (automático ou manual) para o painel eletrônico de mensagens do DD-COS","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Panama Local OT Infrastructure","Local Security Hub of Panama oriented to attend cybersecurity services for industrial control systems (ICS) of Winds, Solar and Hydro Power Plants. These services are currently authentication services and patching among others mostly for Windows based systems (HMIs, servers running SCADA services at plant, manufacturer level, local control rooms and so on).","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"Panama SCCM edge server administration","Module addressing the technical infrastructure related SCCM service (Software Configuration and Change Management) for the Panama country.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"PANDA","Capture data from hydro power stations for other processes. Not operational but just information collection.","","COTS","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Pandora","""Monitoraggio partners su servizio e vendite
Recupero Esiti DT Terzi ELE""","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AF57388","","","","falso",""
"Pandora","The application retrieves order data from third-party web portals (distributors), and creates templates ready to upload in R2D/MIND.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"Pandora GAS","Recupero Esiti DT Terzi GAS","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AF57388","","","","falso",""
"Pandora GAS","Recupero Esiti DT Terzi GAS per la commodity GAS","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"Panel Cartográfico Creg Res. 174 - Auto-productores","Cartographic Panel - Integration OH + I&N in compliance with the requirement CREG Res. 174 for the consultation of the availability in the DG and AGP network.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"PanelSAC","EDP Platform Solution PanelSAC for GIS management within SAC AT/MT scope.","","MAKE (Digital Object developed from scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"Panetones","Panetones","","","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Pannello Cartografico Unificato","The new single map panel will centralise map information in a single product with a functional core and add-on modules that will customise the panel according to the calling system
Define the foundation layer that represents the network topological structure and infrastructure, through a WEB cartographic interface","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"Pantallas Informativas Edesur","Pantallas de información para los clientes comerciales que se encuentran en los salones comerciales. ","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso","Unknown"
"Pantcir (Панцирь)","Pantcir","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Paperless I&N São Paulo","System that will scan forms today filled out on paper","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso","Unknown"
"Paquetes de Factura WEB - EEC","ECC - Aplicación para transformación y carga archivo de impresión de facturas","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PARAMETROS INTELIGENTES","Management of the technical, commercial and regulatory parameters of generation plants for all technologies","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"Parceiros Gestão","System for control and management of partner companies (external) of Enel Brasil.

Main features:
- third party contracts
- documentation of employees providing services
- Notices about expiry of contracts and documentation","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"Parkmanager gestión parking","Local application used for the management and hardware maintenance of the car park at the Madrid Ribera del loira site.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"PARTE DE TRABAJO COLECTIVO (PTC)","Parte de trabajo web para Endesa Red. Reside en el portal de Nostrum/Adm. Personal.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PARTE DE TRABAJO WEB","Parte de trabajo web antiguo, en modo consulta tanto para Admón de Personal como para el personal de Minería. Ya sólo a través de consultas directas a la BBDD, sin aplicación web.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","A459187","","","","falso",""
"PARTES INCAPACIDAD TEMPORAL(SISDELTA)","Notification System for the processing of Accidents and Social Security","","","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Partnership database management","Applicazione su salesforce per la gestione e mappatura delle partnerships","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Parus (Парус)","archive of salary system","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Pasarela de Pagos","Pasarela de servicios de pagos de forma segura realizados por los clientes de las comercializadoras de Endesa","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Password Manager - Manage Engine","Password manager for IT/OT environment - used for elevated privilege access for GDS team","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AG10714","","","","falso","Unknown"
"Password Reminder Pro","sends an E-mail to users to remind them to change their password before it expires in x amount of days; it is a package supplied by “SysOp Tools”","","","","","Cancelled","","","","","","","","","AF57388","","","","falso",""
"Patrocinios","Portal web para la gestión del patrocinio, mecenazgo y donaciones de Endesa","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Patsnap - Piattaforma ricerca brevetti","Patsnap is an AI-powered platform designed to help businesses, legal teams, and innovation managers manage their intellectual property (IP) effectively. The platform provides a comprehensive suite of tools for patent research, analysis, and market intelligence.
With Patsnap, users can explore patent data, track IP trends, and gain insights into competitors' technologies and innovations. The AI-powered engine allows for advanced patent searches, enabling users to uncover valuable information that can guide R&D decisions, patent strategies, and licensing opportunities. Patsnap serves as a one-stop solution for businesses looking to protect their innovations, optimize their IP portfolios, and drive growth in a competitive market.","","BUY (Commercial Off-The-Shelf NOT customized)","","","In Review","","","","","","","","","admin","","","","falso","Unknown"
"Payment Hub","Cross Digital Payment Orchestrator that manages Credit Card, File Pull and SDD transactions from Enel X/Enel X Way channels to Payment Gateways","","BUY (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PAYMENTS","DR Platform - PAYMENTS module for Demand/Response","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PAYMENTS NA","DR Platform - PAYMENTS module for Demand/Response","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Paytipper","Platfform for digital payments management","","COTS (Commercial Off-The-Shelf NOT customized)","","","Cancelled","","","","","","","","","AF57388","","","","falso","Unknown"
"PAYTIPPER - Suite per pagoPA","PAYTIPPER - Suite per pagoPA modello 1 e-3 con interfacciamento a Nodo PagoPa dedicato a business esterni al gruppo ENEL","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso","Unknown"
"PAYTIPPER-OverlordPortale per l'erogazione alla rete merchant dei punti vendita di Enel X Financial Services","PAYTIPPER - Soluzione merchant ","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AOE2646","","","","falso","Unknown"
"PAYTIPPER-UtilPA","PAYTIPPER - Suite for payment EE and SEN on pagoPA platforrm; manage the interface betwaeen the ""Nodo PagoPa"" and Enel's market application","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"PC Analytics and digitalization","PC Analytics and digitalization is the Planning and Control Unit project by Engineering and Construction Department of Enel Green Power aimed to design, develop and release a suite that gathers, organizes and operates data and information of all the projects in the execution phase. That principal data that form the domain of this activity are the projects actual and rolling forecast Capex, the physical progress, the main milestones progress, the risk assessment in terms of time and cost.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PC Loss Tool","Estimate, using reference historical Power Performance tests (PPTs), the future performance of new wind turbine models during the design of wind plants.","","MAKE (Digital Object developed from scratch)","","","Active","","","","","","","","","admin","","","","falso","PC Loss Tool"
"PCA","Module from a laptop PC that allows querying the network through an integrated view (orthogonal, ca","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"PCB - CPM ( Costruction Progress Monitoring ) ","Aim of the initiative is the implementation of Performance Construction Book Software for Physical Progress and Site Accounting management & Reporting, with possibility to work off-line","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PCH (Control de Hurto)","to be cancelled","","","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PCI-Portal Corporativo Internacional","Portal de acceso de todos los empleados del Grupo Endesa a los servicios y aplicaciones de la Intranet.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PCO Goias Brazil","Programa para Certificação de Operadores de Sistema","","Custom (developed from the scratch)","","","Retired","","","","","","","","","A241142","","","","falso",""
"PCP","Sistema se utiliza para la elaboración de los informes de corto plazo y simulaciones específicas 

relacionadas con el SIC. 

Las simulaciones contemplan posibles escenarios futuros, como los siguientes: 

* Indisponibilidad de las maquinas 

* Falta de Abastecimiento de combustible 

Estas simulaciones se usan para: Endesa 


Programa de simulación de corto plazo desarrollado por Colbún S.A. 


Sistema oficial usado por CDEC-SIC. 


Modelo de despacho para sistema hidro-térmico utiliza programación dinámica dual estocástica","","COTS","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PCube","P3 o Pcube, algoritmo di previsione della data di aggiudicazione attraverso il processo del procurement partendo dalla data di rilascio dell'rda","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PD","DR Platform - Past Dispatches  module","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PD NA","Past Dispatches (region North America)","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PDC I&N","Porta di comunicazione per l'integrazione con Acquirente Unico","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PDC I&N Deval","Porta di comunicazione per Deval","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PDC-AU","The application takes care of carrying out the Communication Gateway function for all the Business services linked to the processes relating to the Electricity/Gas commodities via the Integrated Information System (SII) or Single Acquirer.
The functionality is carried out within the Free Market","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"PDC-AU SMT","The application takes care of carrying out the Communication Gateway function for all the Business services linked to the processes relating to the Electricity/Gas commodities via the Integrated Information System (SII) or Single Acquirer.
The functionality is carried out Greater protection","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"PDH Platform","P&O Platform is the EDP (Enel Digital Platform) instance for the People DH. It's the infrastructure needed by the decoupling layer to  provide services to all platform solutions. It is based on the DL00001 instance, released by Platformization Services.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PDH_Solution_Snoop","Snoop Solution for the P&O DH - Solution senza dati di Business per testare le funzionalità della Platform AP35624
La solution Snoop viene creata con lo scopo di verificare che tutti i servizi della piattaforma siano funzionanti .
","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AF57388","","","","falso","Unknown"
"PDMS","Sistema di modelllazione 3D","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PDS POL","Sistema para la gestión de pedidos realizadas por los partners del canal presencial de productos de valor añadido","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PDSTA","Monitoring  the actions of the mobility resources.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PEC","Certified Electronic Mail services provided by Infocert. Release of new PEC mailboxes. Support on PEC mailboxes.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso",""
"PEC DataDomain","This Data Domain is dedicated to the management of the data PEC published in the EDP instance catalogue.This Data Domain collects domain components that enveded data or act as a proxy of existing DE/DF/Staff data.","","MAKE (Digital Object developed from scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"PEC-OS","Pec One Shot"" - Management of the flow of registered paper mail and its return receipt, with a fully digital flow through PEC to PEC communication using the ordinary electronic mailbox (PEO) as an engagement tool towards the customer.
The process will provide Enel with all the necessary evidence in case of litigation","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
